date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/10/1,22:15,0,0,17.32,40.54,0,14.6,0
2018/10/1,22:30,0,0,17.11,41,0,14,0
2018/10/1,22:45,0,0,16.96,41.35,0,14.7,0
2018/10/1,23:00,0,0,16.78,41.78,0,14.4,0
2018/10/1,23:15,0,0,16.56,42.39,0,14.2,0
2018/10/1,23:30,0,0,16.37,42.98,0,13.4,0
2018/10/1,23:45,0,0,16.21,43.74,0,14,0
2018/10/2,0:00,0,0,14.53,41.79,0,14.7,0
2018/10/2,0:15,0,0,14.28,42.71,0,15.1,0
2018/10/2,0:30,0,0,14,43.78,0,15,0
2018/10/2,0:45,0,0,13.69,44.94,0,15.2,0
2018/10/2,1:00,0,0,13.39,46.08,0,15.4,0
2018/10/2,1:15,0,0,13.05,47.19,0,15,0
2018/10/2,1:30,0,0,12.41,48.93,0,15.4,0
2018/10/2,1:45,0,0,12.61,47.97,0,15.6,0
2018/10/2,2:00,0,0,12.89,46.9,0,13.9,0
2018/10/2,2:15,0,0,13,46.45,0,14.1,0
2018/10/2,2:30,0,0,12.93,46.59,0,13.4,0
2018/10/2,2:45,0,0,12.81,46.98,0,12.7,0
2018/10/2,3:00,0,0,12.65,47.53,0,12.9,0
2018/10/2,3:15,0,0,12.47,48.2,0,12.8,0
2018/10/2,3:30,0,0,12.26,49.07,0,12.6,0
2018/10/2,3:45,0,0,11.98,50.27,0,12.8,0
2018/10/2,4:00,0,0,11.67,51.69,0,12.9,0
2018/10/2,4:15,0,0,11.34,53.29,0,12.7,0
2018/10/2,4:30,0,0,11,55.04,0,11.7,0
2018/10/2,4:45,0,0,10.63,56.93,0,11.7,0
2018/10/2,5:00,0,0,10.24,58.93,0,11,0
2018/10/2,5:15,0,0,9.94,60.67,0,10.8,0
2018/10/2,5:30,0,0,9.73,61.96,0,10.1,0
2018/10/2,5:45,0,0,9.57,63,0,10.4,0
2018/10/2,6:00,0,0,9.41,63.92,0,10.6,0
2018/10/2,6:15,0,0,9.3,64.58,0,10.8,0
2018/10/2,6:30,6.25,2.05,9.29,64.71,18,10.4,0
2018/10/2,6:45,47.34,30.98,9.78,63.06,59,10.3,0.660662
2018/10/2,7:00,81.05,59.18,10.45,60.97,112,11,1.385259
2018/10/2,7:15,135.28,107.28,11.57,57.51,173,12.4,2.429531
2018/10/2,7:30,172.56,141.36,12.96,53.4,247,14.5,3.601673
2018/10/2,7:45,228.91,193.78,14.41,48.85,329,15.9,4.667257
2018/10/2,8:00,266.24,228.89,15.51,46.11,412,16.5,5.945958
2018/10/2,8:15,321.14,280.94,16.67,43.79,483,17.200001,7.1181
2018/10/2,8:30,356.69,314.84,17.79,41.44,543.999878,18.1,8.162372
2018/10/2,8:45,408.05,364.01,18.66,39.06,594.999878,19.4,9.334514
2018/10/2,9:00,440.78,395.47,19.26,37.9,638.999878,20.299999,10.2296
2018/10/2,9:15,487.34,440.31,19.72,37.14,685.999878,21.200001,11.10338
2018/10/2,9:30,516.49,468.44,20.21,36.46,728.999878,21.9,11.82798
2018/10/2,9:45,557.15,507.76,20.57,35.88,787.999878,22.6,12.61651
2018/10/2,10:00,582.07,531.89,20.93,35.34,837.999878,23.200001,13.29849
2018/10/2,10:15,615.89,564.68,21.34,34.75,881.999878,23.6,13.76734
2018/10/2,10:30,635.96,584.15,21.76,34.19,922.999878,23.700001,14.19358
2018/10/2,10:45,662.22,609.64,22.18,33.61,968.999878,24.1,14.64112
2018/10/2,11:00,677.07,624.07,22.55,32.15,997.999878,24.5,14.76899
2018/10/2,11:15,695.23,641.71,22.87,31.6,983.999878,24.4,14.85424
2018/10/2,11:30,704.56,650.79,23.18,31.16,1037,24.799999,15.13129
2018/10/2,11:45,714.3,660.26,23.48,30.67,1012,25.1,15.13129
2018/10/2,12:00,717.93,663.8,23.79,30,1038,25,15.21654
2018/10/2,12:15,719.05,664.89,24.08,28.53,1016,25.200001,15.06736
2018/10/2,12:30,716.85,662.76,24.29,27.89,1005,26.1,15.06736
2018/10/2,12:45,709.19,655.33,24.48,27.6,1002,25.6,14.91817
2018/10/2,13:00,701.25,647.62,24.67,27.28,981.999878,26.5,14.5985
2018/10/2,13:15,685.19,632.03,24.84,26.72,966.999878,26.1,14.428
2018/10/2,13:30,671.74,618.99,24.99,25.74,936.999878,26.200001,14.32145
2018/10/2,13:45,647.43,595.42,25.1,25.16,888.999878,26.700001,13.74603
2018/10/2,14:00,628.45,577.01,25.2,24.72,874.999878,27.1,13.44767
2018/10/2,14:15,596.04,545.59,25.27,24.48,830.999878,26.9,13.1493
2018/10/2,14:30,572.03,522.33,25.35,24.25,773.999878,27.200001,12.21159
2018/10/2,14:45,532.61,484.22,25.39,24.03,723.999878,27.299999,11.55093
2018/10/2,15:00,504.13,456.71,25.44,23.79,672.999878,27.5,10.93289
2018/10/2,15:15,458.27,412.49,25.45,23.63,616.999878,27.200001,9.867306
2018/10/2,15:30,425.81,381.27,25.46,23.49,579.999878,26.6,9.185332
2018/10/2,15:45,374.78,332.31,25.44,23.37,531.999878,26.9,8.162372
2018/10/2,16:00,339.42,298.52,25.42,23.22,490,26.5,7.139411
2018/10/2,16:15,284.64,246.45,25.34,23.25,411,27,5.945958
2018/10/2,16:30,247.24,211.15,25.25,23.39,340,27,4.773815
2018/10/2,16:45,190.42,158.03,25.14,25.35,259,26.9,3.601673
2018/10/2,17:00,152.57,123.15,24.89,27.06,189,26.5,2.578713
2018/10/2,17:15,96.99,73.19,24.59,26.47,121,26.700001,1.534441
2018/10/2,17:30,61.83,42.96,24.19,27.17,59,27.1,0.809844
2018/10/2,17:45,15.95,7.78,23.59,27.8,16,25,0.213117
2018/10/2,18:00,0,0,23.08,28.14,0,23.299999,0
2018/10/2,18:15,0,0,22.67,28.76,0,21.299999,0
2018/10/2,18:30,0,0,22.27,29.37,0,20.200001,0
2018/10/2,18:45,0,0,21.89,29.96,0,19.700001,0
2018/10/2,19:00,0,0,21.52,30.54,0,18.700001,0
2018/10/2,19:15,0,0,21.15,31.11,0,19.299999,0
2018/10/2,19:30,0,0,20.81,31.66,0,19.200001,0
2018/10/2,19:45,0,0,20.49,32.16,0,18.5,0
2018/10/2,20:00,0,0,20.2,32.57,0,16.299999,0
2018/10/2,20:15,0,0,19.95,32.9,0,16.299999,0
2018/10/2,20:30,0,0,19.7,33.27,0,16.4,0
2018/10/2,20:45,0,0,19.45,33.61,0,15.9,0
2018/10/2,21:00,0,0,19.23,33.91,0,15.4,0
2018/10/2,21:15,0,0,19.02,34.19,0,15.3,0
2018/10/2,21:30,0,0,18.82,34.48,0,15.2,0
2018/10/2,21:45,0,0,18.62,34.78,0,14.3,0
2018/10/2,22:00,0,0,18.41,35.1,0,14.8,0
2018/10/2,22:15,0,0,18.22,35.4,0,14.7,0
2018/10/2,22:30,0,0,18.08,35.59,0,14.4,0
2018/10/2,22:45,0,0,17.97,35.69,0,15.1,0
2018/10/2,23:00,0,0,17.84,35.87,0,15.7,0
2018/10/2,23:15,0,0,17.55,36.48,0,14.9,0
2018/10/2,23:30,0,0,16.97,37.93,0,14.7,0
2018/10/2,23:45,0,0,16.36,39.56,0,15.2,0
2018/10/3,0:00,0,0,15.81,41.15,0,15,0
2018/10/3,0:15,0,0,15.24,42.94,0,14.2,0
2018/10/3,0:30,0,0,14.61,45.09,0,13.4,0
2018/10/3,0:45,0,0,14.49,45.67,0,13.4,0
2018/10/3,1:00,0,0,14.64,45.37,0,13.8,0
2018/10/3,1:15,0,0,14.65,45.47,0,12.5,0
2018/10/3,1:30,0,0,14.57,45.82,0,12.2,0
2018/10/3,1:45,0,0,14.59,45.66,0,12.5,0
2018/10/3,2:00,0,0,14.57,45.65,0,13.2,0
2018/10/3,2:15,0,0,14.47,45.9,0,12.6,0
2018/10/3,2:30,0,0,14.33,46.31,0,12.6,0
2018/10/3,2:45,0,0,14.18,46.74,0,12.2,0
2018/10/3,3:00,0,0,14.08,47.04,0,12.2,0
2018/10/3,3:15,0,0,14.01,47.28,0,12.3,0
2018/10/3,3:30,0,0,13.98,47.38,0,12.1,0
2018/10/3,3:45,0,0,13.67,48.45,0,11.8,0
2018/10/3,4:00,0,0,13.24,49.96,0,12.3,0
2018/10/3,4:15,0,0,13.02,50.81,0,12,0
2018/10/3,4:30,0,0,12.83,51.55,0,11.9,0
2018/10/3,4:45,0,0,12.62,52.35,0,11.6,0
2018/10/3,5:00,0,0,12.44,53.03,0,11.4,0
2018/10/3,5:15,0,0,12.29,53.6,0,10.9,0
2018/10/3,5:30,0,0,12.17,54.01,0,10.8,0
2018/10/3,5:45,0,0,12.08,54.31,0,10.4,0
2018/10/3,6:00,0,0,12.02,54.47,0,10.7,0
2018/10/3,6:15,0,0,11.99,54.47,0,10,0
2018/10/3,6:30,4.98,1.44,12.02,54.36,11,9.3,0
2018/10/3,6:45,45.48,29.52,12.26,53.87,37,9.8,0.362298
2018/10/3,7:00,79.13,57.56,12.52,53.77,79.999992,10.3,0.959025
2018/10/3,7:15,133.41,105.61,12.96,52.35,127,10.8,1.683622
2018/10/3,7:30,170.74,139.7,13.53,51.9,187,12.7,2.578713
2018/10/3,7:45,227.15,192.12,14.46,50.94,251,13.7,3.601673
2018/10/3,8:00,264.51,227.25,15.62,49.05,323,14.8,4.624634
2018/10/3,8:15,319.54,279.4,16.31,45.65,387,15.4,5.668906
2018/10/3,8:30,355.23,313.43,17.13,44.83,445,16.4,6.691866
2018/10/3,8:45,406.84,362.83,18.07,42.54,510,17.6,7.714827
2018/10/3,9:00,439.73,394.43,18.75,40.39,560.999878,18.299999,8.759099
2018/10/3,9:15,486.46,439.43,19.47,39.68,607.999878,19.200001,9.632877
2018/10/3,9:30,515.71,467.66,20.19,38.31,657.999878,20.299999,10.37879
2018/10/3,9:45,556.45,507.05,20.86,36.35,698.999878,20.9,10.9542
2018/10/3,10:00,581.37,531.19,21.42,35.38,744.999878,21.6,11.55093
2018/10/3,10:15,615.16,563.92,22.03,34.59,787.999878,22.5,12.0411
2018/10/3,10:30,635.16,583.32,22.59,33.43,842.999878,23.299999,12.57389
2018/10/3,10:45,661.25,608.64,23.1,32.05,863.999878,24.1,12.89356
2018/10/3,11:00,675.95,622.91,23.57,31.5,883.999878,24.299999,13.17062
2018/10/3,11:15,693.83,640.29,24.05,31,932.999878,24.799999,13.25586
2018/10/3,11:30,702.94,649.14,24.53,30.07,961.999878,25.700001,13.53291
2018/10/3,11:45,712.32,658.27,24.97,29.19,906.999878,26.200001,13.70341
2018/10/3,12:00,715.66,661.51,25.34,28.46,924.999878,26.299999,13.72472
2018/10/3,12:15,716.21,662.04,25.69,27.81,919.999878,27,13.40504
2018/10/3,12:30,713.65,659.56,25.99,27.23,931.999878,27.200001,13.53291
2018/10/3,12:45,705.55,651.69,26.27,26.5,963.999878,27.6,14.00177
2018/10/3,13:00,697.22,643.61,26.49,25.91,946.999878,27.4,13.98046
2018/10/3,13:15,680.52,627.39,26.66,25.52,901.999878,27.799999,13.10668
2018/10/3,13:30,666.67,613.94,26.82,24.76,828.999878,28.299999,12.65914
2018/10/3,13:45,641.73,589.74,26.93,24.36,774.999878,27.9,11.78536
2018/10/3,14:00,622.45,571.04,27.02,24.1,761.999878,28.200001,11.76404
2018/10/3,14:15,589.84,539.43,27.1,23.57,705.999878,28.1,11.18863
2018/10/3,14:30,565.66,516.02,27.17,22.93,696.999878,28.4,10.16567
2018/10/3,14:45,525.83,477.51,27.18,22.65,659.999878,28.4,10.01649
2018/10/3,15:00,497.13,449.79,27.19,22.51,628.999878,28,9.845994
2018/10/3,15:15,451.2,405.53,27.17,22.42,576.999878,28.1,8.972216
2018/10/3,15:30,418.82,374.4,27.15,22.36,508,28.200001,7.650892
2018/10/3,15:45,367.89,325.58,27.09,22.36,452,28.200001,6.627931
2018/10/3,16:00,332.58,291.87,27.05,22.38,394,28.4,5.455789
2018/10/3,16:15,277.99,240.03,26.94,22.51,329,28,4.58201
2018/10/3,16:30,240.79,204.95,26.83,22.7,267,27.9,3.68692
2018/10/3,16:45,184.43,152.36,26.63,24.1,200,27.700001,2.66396
2018/10/3,17:00,146.94,117.92,26.26,26.26,141,27.5,1.918051
2018/10/3,17:15,91.99,68.73,25.75,26.64,89.999992,27,1.150831
2018/10/3,17:30,57.33,39.17,25.25,27.35,43,26.5,0.596727
2018/10/3,17:45,12.81,5.77,24.52,28.1,12,25.299999,0.12787
2018/10/3,18:00,0,0,23.84,29,0,24.200001,0
2018/10/3,18:15,0,0,23.22,30.01,0,22.299999,0
2018/10/3,18:30,0,0,22.66,30.9,0,22,0
2018/10/3,18:45,0,0,22.14,31.72,0,20.4,0
2018/10/3,19:00,0,0,21.66,32.5,0,19.4,0
2018/10/3,19:15,0,0,21.22,33.2,0,19.299999,0
2018/10/3,19:30,0,0,20.85,33.82,0,18.799999,0
2018/10/3,19:45,0,0,20.52,34.38,0,18.799999,0
2018/10/3,20:00,0,0,20.23,34.91,0,18.4,0
2018/10/3,20:15,0,0,19.96,35.43,0,17.200001,0
2018/10/3,20:30,0,0,19.73,35.92,0,16.6,0
2018/10/3,20:45,0,0,19.52,36.4,0,17.700001,0
2018/10/3,21:00,0,0,19.31,36.88,0,17.299999,0
2018/10/3,21:15,0,0,19.07,37.5,0,17.5,0
2018/10/3,21:30,0,0,18.76,38.36,0,17.200001,0
2018/10/3,21:45,0,0,18.34,39.52,0,17.799999,0
2018/10/3,22:00,0,0,17.75,41.2,0,17.4,0
2018/10/3,22:15,0,0,17.11,43.15,0,17,0
2018/10/3,22:30,0,0,16.57,44.95,0,16.799999,0
2018/10/3,22:45,0,0,16.16,46.5,0,16.6,0
2018/10/3,23:00,0,0,15.85,47.83,0,16.4,0
2018/10/3,23:15,0,0,15.62,48.88,0,16.1,0
2018/10/3,23:30,0,0,15.52,49.5,0,15.4,0
2018/10/3,23:45,0,0,15.44,50,0,14.9,0
2018/10/4,0:00,0,0,14.51,52.71,0,14.4,0
2018/10/4,0:15,0,0,14.26,53.72,0,14.6,0
2018/10/4,0:30,0,0,14.43,53.26,0,14.3,0
2018/10/4,0:45,0,0,14.76,52.18,0,13.7,0
2018/10/4,1:00,0,0,14.86,51.84,0,13.6,0
2018/10/4,1:15,0,0,14.8,52.11,0,13.6,0
2018/10/4,1:30,0,0,14.66,52.68,0,13.8,0
2018/10/4,1:45,0,0,14.46,53.48,0,13.9,0
2018/10/4,2:00,0,0,14.25,54.32,0,13.8,0
2018/10/4,2:15,0,0,14.05,55.13,0,13.2,0
2018/10/4,2:30,0,0,13.88,55.83,0,13.1,0
2018/10/4,2:45,0,0,13.74,56.45,0,12.8,0
2018/10/4,3:00,0,0,13.6,57.02,0,13.6,0
2018/10/4,3:15,0,0,13.46,57.63,0,13.7,0
2018/10/4,3:30,0,0,13.31,58.27,0,13.6,0
2018/10/4,3:45,0,0,13.14,58.96,0,13.4,0
2018/10/4,4:00,0,0,12.99,59.64,0,12.4,0
2018/10/4,4:15,0,0,12.81,60.36,0,13.2,0
2018/10/4,4:30,0,0,12.61,61.18,0,14,0
2018/10/4,4:45,0,0,12.41,62.02,0,10.4,0
2018/10/4,5:00,0,0,12.23,62.69,0,11.1,0
2018/10/4,5:15,0,0,12.08,63.23,0,12,0
2018/10/4,5:30,0,0,11.94,63.71,0,10.9,0
2018/10/4,5:45,0,0,11.82,64.11,0,10.6,0
2018/10/4,6:00,0,0,11.74,64.4,0,9.9,0
2018/10/4,6:15,0,0,11.67,64.64,0,10,0
2018/10/4,6:30,3.72,0.88,11.63,64.84,8.999999,10.5,0
2018/10/4,6:45,43.08,27.58,11.76,64.86,32,11.1,0.298363
2018/10/4,7:00,76.38,55.14,12.08,64.4,68.999992,11.6,0.745909
2018/10/4,7:15,130.28,102.72,12.67,62.19,118,12.2,1.470506
2018/10/4,7:30,167.43,136.58,13.42,60.44,177,13.4,2.514778
2018/10/4,7:45,223.59,188.71,14.51,57.93,248,14.4,3.537738
2018/10/4,8:00,260.82,223.69,15.71,52.81,315,15.9,4.411517
2018/10/4,8:15,315.68,275.64,16.5,50.47,377,16.700001,5.455789
2018/10/4,8:30,351.29,309.57,17.4,48.91,433,17.6,6.329568
2018/10/4,8:45,402.78,358.84,18.37,45.84,483,18.9,7.352528
2018/10/4,9:00,435.61,390.36,19.08,42.63,538.999878,19.5,7.842697
2018/10/4,9:15,482.25,435.27,19.8,41.63,582.999878,19.9,9.078773
2018/10/4,9:30,511.44,463.42,20.56,40.59,628.999878,20.6,9.80337
2018/10/4,9:45,552.1,502.74,21.31,38.12,680.999878,21.5,10.52797
2018/10/4,10:00,576.99,526.82,21.89,35.14,723.999878,22.1,11.10338
2018/10/4,10:15,610.72,559.51,22.45,34.5,762.999878,23.5,11.55093
2018/10/4,10:30,630.72,578.9,23.02,33.9,823.999878,23.700001,12.19028
2018/10/4,10:45,656.81,604.23,23.61,32.54,842.999878,24.4,12.44602
2018/10/4,11:00,671.51,618.5,24.13,30.64,878.999878,25,12.72307
2018/10/4,11:15,689.71,635.87,24.57,29.96,899.999878,25.6,13.04275
2018/10/4,11:30,698.46,644.69,25,29.58,939.999878,26.1,13.3198
2018/10/4,11:45,707.78,653.75,25.43,28.6,923.999878,26.700001,13.02143
2018/10/4,12:00,711.08,656.96,25.83,27.24,889.999878,27.200001,13.1493
2018/10/4,12:15,711.57,657.44,26.15,26.24,912.999878,27.4,13.29849
2018/10/4,12:30,709.01,654.95,26.44,25.77,873.999878,27.9,12.89356
2018/10/4,12:45,700.88,647.06,26.71,25.07,895.999878,27.6,13.12799
2018/10/4,13:00,692.64,639.04,26.94,24.08,873.999878,28.1,13.02143
2018/10/4,13:15,675.98,622.89,27.07,23.34,866.999878,27.6,12.29684
2018/10/4,13:30,662.09,609.42,27.16,22.88,830.999878,28.4,11.70011
2018/10/4,13:45,637.16,585.23,27.23,22.49,760.999878,28.5,11.55093
2018/10/4,14:00,617.83,566.47,27.28,22.28,705.999878,28.6,10.97551
2018/10/4,14:15,584.98,534.65,27.31,22.13,664.999878,28.299999,10.2296
2018/10/4,14:30,560.65,511.1,27.34,22.01,622.999878,27.9,9.505008
2018/10/4,14:45,520.7,472.48,27.33,22.01,584.999878,28.4,9.036151
2018/10/4,15:00,491.96,444.73,27.32,22.02,525.999878,28.299999,8.332865
2018/10/4,15:15,445.9,400.36,27.28,22.09,486,27.9,7.437775
2018/10/4,15:30,413.43,369.17,27.25,22.14,440,28.1,6.563996
2018/10/4,15:45,362.38,320.25,27.19,22.26,386,27.9,5.668906
2018/10/4,16:00,326.99,286.48,27.15,22.39,344,27.6,4.795127
2018/10/4,16:15,272.33,234.62,27.04,22.66,291,27.799999,4.049218
2018/10/4,16:30,235.14,199.59,26.93,23.01,230,27.299999,3.17544
2018/10/4,16:45,178.88,147.16,26.7,23.96,164,26.4,2.152479
2018/10/4,17:00,141.54,112.94,26.32,25.92,114,26.1,1.555752
2018/10/4,17:15,87.01,64.32,25.57,27.68,72.999992,25.200001,0.980337
2018/10/4,17:30,52.84,35.42,24.78,29.08,35,23.799999,0.532792
2018/10/4,17:45,9.84,3.98,23.73,30.42,8,22.4,0.085247
2018/10/4,18:00,0,0,22.79,31.64,0,21.5,0
2018/10/4,18:15,0,0,22.1,32.44,0,20.5,0
2018/10/4,18:30,0,0,21.67,32.7,0,19.6,0
2018/10/4,18:45,0,0,21.36,32.87,0,19,0
2018/10/4,19:00,0,0,21.12,33.07,0,19.1,0
2018/10/4,19:15,0,0,20.91,33.41,0,18.4,0
2018/10/4,19:30,0,0,20.68,33.92,0,18.200001,0
2018/10/4,19:45,0,0,20.43,34.53,0,18.200001,0
2018/10/4,20:00,0,0,20.14,35.28,0,18.4,0
2018/10/4,20:15,0,0,19.68,36.54,0,18.5,0
2018/10/4,20:30,0,0,19.08,38.28,0,18.4,0
2018/10/4,20:45,0,0,18.6,39.95,0,18.200001,0
2018/10/4,21:00,0,0,18.28,41.34,0,18.9,0
2018/10/4,21:15,0,0,18.05,42.49,0,17.4,0
2018/10/4,21:30,0,0,17.89,43.34,0,17.200001,0
2018/10/4,21:45,0,0,17.75,43.95,0,17.5,0
2018/10/4,22:00,0,0,17.58,44.51,0,17.4,0
2018/10/4,22:15,0,0,17.39,45.05,0,17,0
2018/10/4,22:30,0,0,17.19,45.56,0,17.299999,0
2018/10/4,22:45,0,0,17,46.04,0,17.299999,0
2018/10/4,23:00,0,0,16.82,46.42,0,17,0
2018/10/4,23:15,0,0,16.68,46.68,0,16,0
2018/10/4,23:30,0,0,16.57,46.82,0,16.299999,0
2018/10/4,23:45,0,0,16.47,46.96,0,15.9,0
2018/10/5,0:00,0,0,15.25,49.22,0,15.5,0
2018/10/5,0:15,0,0,14.85,50.66,0,15.1,0
2018/10/5,0:30,0,0,14.82,50.83,0,15.1,0
2018/10/5,0:45,0,0,15.06,50.07,0,14.8,0
2018/10/5,1:00,0,0,15.24,49.48,0,14.2,0
2018/10/5,1:15,0,0,15.33,49.18,0,13.7,0
2018/10/5,1:30,0,0,15.37,49.06,0,13.5,0
2018/10/5,1:45,0,0,15.39,48.97,0,13.9,0
2018/10/5,2:00,0,0,15.35,49.07,0,13.7,0
2018/10/5,2:15,0,0,15.27,49.33,0,13.5,0
2018/10/5,2:30,0,0,15.15,49.71,0,13.2,0
2018/10/5,2:45,0,0,14.99,50.21,0,12.1,0
2018/10/5,3:00,0,0,14.83,50.71,0,12.2,0
2018/10/5,3:15,0,0,14.71,51.09,0,12.6,0
2018/10/5,3:30,0,0,14.57,51.56,0,12.6,0
2018/10/5,3:45,0,0,14.42,52.07,0,11.8,0
2018/10/5,4:00,0,0,14.25,52.63,0,11.6,0
2018/10/5,4:15,0,0,14.08,53.19,0,11.3,0
2018/10/5,4:30,0,0,13.92,53.73,0,11.7,0
2018/10/5,4:45,0,0,13.77,54.24,0,11.6,0
2018/10/5,5:00,0,0,13.63,54.7,0,11.4,0
2018/10/5,5:15,0,0,13.48,55.22,0,10.9,0
2018/10/5,5:30,0,0,13.24,56.06,0,10.4,0
2018/10/5,5:45,0,0,12.93,57.27,0,10.2,0
2018/10/5,6:00,0,0,12.5,58.96,0,10.2,0
2018/10/5,6:15,0,0,12.03,60.89,0,10.6,0
2018/10/5,6:30,2.57,0.46,11.72,62.26,9.999999,11.1,0
2018/10/5,6:45,40.8,25.78,11.84,62.45,32,11.2,0.25574
2018/10/5,7:00,73.75,52.9,12.28,61.2,66.999992,11.4,0.831155
2018/10/5,7:15,127.27,99.99,12.91,59.43,111,11.3,1.406571
2018/10/5,7:30,164.16,133.56,13.72,57.63,163,12.6,2.301661
2018/10/5,7:45,219.96,185.29,14.85,55.19,225,13.7,3.17544
2018/10/5,8:00,256.97,220.04,16.28,51.69,290,15.5,4.049218
2018/10/5,8:15,311.51,271.66,17.47,46.84,348,16.700001,4.944309
2018/10/5,8:30,346.9,305.35,18.37,45.43,410,18.299999,5.967269
2018/10/5,8:45,398.05,354.28,19.41,43.33,463,19.700001,6.99023
2018/10/5,9:00,430.64,385.56,20.28,39.89,505,20,7.736138
2018/10/5,9:15,476.87,430.06,21.04,38.82,559.999878,21.200001,8.609917
2018/10/5,9:30,505.77,457.93,21.84,37.83,602.999878,21.799999,9.355825
2018/10/5,9:45,545.95,496.75,22.6,35.23,657.999878,22.200001,10.08042
2018/10/5,10:00,570.5,520.51,23.19,33.77,704.999878,23.1,10.74108
2018/10/5,10:15,603.76,552.71,23.82,33.02,747.999878,24,11.12469
2018/10/5,10:30,623.44,571.78,24.42,31.44,782.999878,24.299999,11.70011
2018/10/5,10:45,649.1,596.68,24.97,29.72,822.999878,24.4,12.14766
2018/10/5,11:00,663.57,610.74,25.41,28.43,831.999878,25.6,12.27553
2018/10/5,11:15,681.16,627.83,25.8,27.46,858.999878,25.200001,12.4034
2018/10/5,11:30,690.13,636.55,26.1,26.21,858.999878,25.9,12.70176
2018/10/5,11:45,699.26,645.42,26.35,25.77,880.999878,26.4,12.82963
2018/10/5,12:00,702.47,648.54,26.56,25.29,876.999878,26.6,12.9575
2018/10/5,12:15,702.86,648.93,26.76,24.83,885.999878,26.4,13.00012
2018/10/5,12:30,700.19,646.32,26.92,24.58,876.999878,27.299999,12.68045
2018/10/5,12:45,691.86,638.25,27.08,24.21,872.999878,27.5,12.80832
2018/10/5,13:00,683.43,630.05,27.21,23.78,861.999878,27.5,12.65914
2018/10/5,13:15,666.54,613.67,27.3,23.56,816.999878,27.4,12.01978
2018/10/5,13:30,652.53,600.07,27.39,23.45,782.999878,27.700001,11.95585
2018/10/5,13:45,627.51,575.81,27.47,23.34,788.999878,28.1,11.6788
2018/10/5,14:00,608.42,557.12,27.55,23.2,716.999878,28.5,10.91158
2018/10/5,14:15,575.58,525.48,27.59,23.1,685.999878,28,10.48534
2018/10/5,14:30,551.41,502.1,27.63,23.01,638.999878,28.1,9.739436
2018/10/5,14:45,511.77,463.8,27.64,22.98,581.999878,28,8.844345
2018/10/5,15:00,483.24,436.28,27.65,22.97,517.999878,28,7.949255
2018/10/5,15:15,437.55,392.29,27.62,23.01,484,28,7.352528
2018/10/5,15:30,405.35,361.35,27.59,23.02,428,27.6,6.478749
2018/10/5,15:45,354.74,312.9,27.54,23.09,388,27.700001,5.583659
2018/10/5,16:00,319.67,279.47,27.5,23.17,331,27.700001,4.560699
2018/10/5,16:15,265.55,228.18,27.39,23.37,276,27.6,3.836102
2018/10/5,16:30,228.74,193.56,27.28,23.66,214,27.5,2.79183
2018/10/5,16:45,173.03,141.75,27.06,24.99,157,27.1,2.067233
2018/10/5,17:00,136.06,107.94,26.68,27.53,104,26.200001,1.321324
2018/10/5,17:15,82.12,60.07,26.2,27.65,62,25.1,0.745909
2018/10/5,17:30,48.49,31.87,25.71,28.25,27,23.700001,0.298363
2018/10/5,17:45,7.1,2.47,25.03,28.9,4,22.4,0.021312
2018/10/5,18:00,0,0,24.4,29.84,0,21.6,0
2018/10/5,18:15,0,0,23.79,30.96,0,20.700001,0
2018/10/5,18:30,0,0,23.19,32.1,0,20.1,0
2018/10/5,18:45,0,0,22.62,33.26,0,19.200001,0
2018/10/5,19:00,0,0,22.05,34.44,0,19.200001,0
2018/10/5,19:15,0,0,21.52,35.54,0,18.799999,0
2018/10/5,19:30,0,0,21.05,36.56,0,17.9,0
2018/10/5,19:45,0,0,20.62,37.47,0,18.799999,0
2018/10/5,20:00,0,0,20.26,38.27,0,19.200001,0
2018/10/5,20:15,0,0,19.95,38.92,0,19,0
2018/10/5,20:30,0,0,19.71,39.43,0,19,0
2018/10/5,20:45,0,0,19.52,39.82,0,18.4,0
2018/10/5,21:00,0,0,19.36,40.14,0,17.9,0
2018/10/5,21:15,0,0,19.18,40.48,0,17.799999,0
2018/10/5,21:30,0,0,18.99,40.89,0,17.299999,0
2018/10/5,21:45,0,0,18.77,41.34,0,16.700001,0
2018/10/5,22:00,0,0,18.52,41.85,0,16.5,0
2018/10/5,22:15,0,0,18.28,42.32,0,15.7,0
2018/10/5,22:30,0,0,18.04,42.79,0,15.4,0
2018/10/5,22:45,0,0,17.81,43.22,0,15.4,0
2018/10/5,23:00,0,0,17.59,43.56,0,15.2,0
2018/10/5,23:15,0,0,17.38,43.85,0,13.8,0
2018/10/5,23:30,0,0,17.2,44.04,0,14,0
2018/10/5,23:45,0,0,17.05,44.14,0,14.5,0
2018/10/6,0:00,0,0,17.44,38.58,0,15.3,0
2018/10/6,0:15,0,0,17.17,39.5,0,14.5,0
2018/10/6,0:30,0,0,16.96,40.24,0,14.2,0
2018/10/6,0:45,0,0,16.8,40.91,0,14.5,0
2018/10/6,1:00,0,0,16.69,41.42,0,13.2,0
2018/10/6,1:15,0,0,16.6,41.84,0,12.9,0
2018/10/6,1:30,0,0,16.53,42.19,0,13.1,0
